ID,Machi,Community,Sex.1male,adol.less20,mat.20to50,old.over50,School.mest,ExEmpMest,ExComMest,Question,Response
205,0,B,0,0,1,0,1,1,1,21,1
205,0,B,0,0,1,0,1,1,1,22,0
205,0,B,0,0,1,0,1,1,1,29,1
205,0,B,0,0,1,0,1,1,1,30,1
177,0,B,0,0,1,0,1,1,1,1,1
177,0,B,0,0,1,0,1,1,1,5,1
177,0,B,0,0,1,0,1,1,1,6,1
177,0,B,0,0,1,0,1,1,1,10,0
177,0,B,0,0,1,0,1,1,1,11,0
177,0,B,0,0,1,0,1,1,1,12,0
177,0,B,0,0,1,0,1,1,1,17,1
177,0,B,0,0,1,0,1,1,1,19,1
177,0,B,0,0,1,0,1,1,1,21,1
177,0,B,0,0,1,0,1,1,1,22,0
177,0,B,0,0,1,0,1,1,1,29,1
177,0,B,0,0,1,0,1,1,1,30,1
229,0,B,0,0,1,0,1,1,1,1,1
229,0,B,0,0,1,0,1,1,1,5,1
229,0,B,0,0,1,0,1,1,1,6,1
229,0,B,0,0,1,0,1,1,1,10,1
229,0,B,0,0,1,0,1,1,1,11,0
229,0,B,0,0,1,0,1,1,1,12,1
229,0,B,0,0,1,0,1,1,1,17,0
229,0,B,0,0,1,0,1,1,1,19,1
229,0,B,0,0,1,0,1,1,1,21,0
229,0,B,0,0,1,0,1,1,1,22,1
229,0,B,0,0,1,0,1,1,1,29,1
229,0,B,0,0,1,0,1,1,1,30,1
249,0,B,0,0,1,0,1,1,1,1,1
249,0,B,0,0,1,0,1,1,1,5,0
249,0,B,0,0,1,0,1,1,1,6,1
249,0,B,0,0,1,0,1,1,1,10,0
249,0,B,0,0,1,0,1,1,1,11,0
249,0,B,0,0,1,0,1,1,1,17,0
249,0,B,0,0,1,0,1,1,1,19,0
249,0,B,0,0,1,0,1,1,1,29,1
197,0,B,0,0,1,0,1,1,1,1,1
197,0,B,0,0,1,0,1,1,1,5,0
197,0,B,0,0,1,0,1,1,1,6,1
197,0,B,0,0,1,0,1,1,1,10,0
197,0,B,0,0,1,0,1,1,1,11,0
197,0,B,0,0,1,0,1,1,1,12,0
197,0,B,0,0,1,0,1,1,1,17,1
197,0,B,0,0,1,0,1,1,1,19,1
197,0,B,0,0,1,0,1,1,1,21,1
197,0,B,0,0,1,0,1,1,1,22,0
197,0,B,0,0,1,0,1,1,1,29,1
197,0,B,0,0,1,0,1,1,1,30,1
178,0,B,1,0,1,0,1,1,1,1,1
178,0,B,1,0,1,0,1,1,1,5,0
178,0,B,1,0,1,0,1,1,1,6,0
178,0,B,1,0,1,0,1,1,1,10,0
178,0,B,1,0,1,0,1,1,1,11,0
178,0,B,1,0,1,0,1,1,1,12,0
178,0,B,1,0,1,0,1,1,1,17,0
178,0,B,1,0,1,0,1,1,1,19,1
178,0,B,1,0,1,0,1,1,1,21,1
178,0,B,1,0,1,0,1,1,1,22,1
178,0,B,1,0,1,0,1,1,1,29,1
178,0,B,1,0,1,0,1,1,1,30,1
246,0,B,1,0,0,1,1,1,1,1,1
246,0,B,1,0,0,1,1,1,1,5,1
246,0,B,1,0,0,1,1,1,1,6,1
246,0,B,1,0,0,1,1,1,1,10,0
246,0,B,1,0,0,1,1,1,1,11,0
246,0,B,1,0,0,1,1,1,1,12,0
246,0,B,1,0,0,1,1,1,1,17,1
246,0,B,1,0,0,1,1,1,1,19,1
246,0,B,1,0,0,1,1,1,1,21,1
246,0,B,1,0,0,1,1,1,1,22,0
246,0,B,1,0,0,1,1,1,1,29,1
246,0,B,1,0,0,1,1,1,1,30,1
250,0,B,1,0,0,1,1,1,1,1,0
250,0,B,1,0,0,1,1,1,1,5,1
250,0,B,1,0,0,1,1,1,1,6,1
250,0,B,1,0,0,1,1,1,1,10,0
250,0,B,1,0,0,1,1,1,1,11,0
250,0,B,1,0,0,1,1,1,1,12,0
250,0,B,1,0,0,1,1,1,1,17,1
250,0,B,1,0,0,1,1,1,1,21,1
250,0,B,1,0,0,1,1,1,1,22,0
250,0,B,1,0,0,1,1,1,1,29,1
250,0,B,1,0,0,1,1,1,1,30,1
233,0,B,1,0,1,0,1,1,1,1,0
233,0,B,1,0,1,0,1,1,1,5,0
233,0,B,1,0,1,0,1,1,1,6,1
233,0,B,1,0,1,0,1,1,1,10,0
233,0,B,1,0,1,0,1,1,1,11,0
233,0,B,1,0,1,0,1,1,1,12,0
233,0,B,1,0,1,0,1,1,1,17,0
233,0,B,1,0,1,0,1,1,1,19,0
233,0,B,1,0,1,0,1,1,1,21,1
233,0,B,1,0,1,0,1,1,1,22,1
233,0,B,1,0,1,0,1,1,1,29,1
233,0,B,1,0,1,0,1,1,1,30,1
216,0,B,1,0,0,1,1,1,1,1,1
216,0,B,1,0,0,1,1,1,1,5,0
216,0,B,1,0,0,1,1,1,1,6,1
216,0,B,1,0,0,1,1,1,1,10,1
216,0,B,1,0,0,1,1,1,1,11,0
216,0,B,1,0,0,1,1,1,1,12,1
216,0,B,1,0,0,1,1,1,1,17,1
216,0,B,1,0,0,1,1,1,1,21,0
216,0,B,1,0,0,1,1,1,1,22,0
216,0,B,1,0,0,1,1,1,1,29,1
216,0,B,1,0,0,1,1,1,1,30,1
238,0,B,1,0,0,1,1,1,1,1,0
238,0,B,1,0,0,1,1,1,1,5,0
238,0,B,1,0,0,1,1,1,1,6,0
238,0,B,1,0,0,1,1,1,1,10,0
238,0,B,1,0,0,1,1,1,1,11,0
238,0,B,1,0,0,1,1,1,1,12,0
238,0,B,1,0,0,1,1,1,1,17,1
238,0,B,1,0,0,1,1,1,1,21,1
238,0,B,1,0,0,1,1,1,1,22,0
238,0,B,1,0,0,1,1,1,1,29,1
238,0,B,1,0,0,1,1,1,1,30,1
217,0,B,1,0,1,0,1,1,1,1,0
217,0,B,1,0,1,0,1,1,1,5,0
217,0,B,1,0,1,0,1,1,1,6,1
217,0,B,1,0,1,0,1,1,1,10,0
217,0,B,1,0,1,0,1,1,1,11,1
217,0,B,1,0,1,0,1,1,1,12,0
217,0,B,1,0,1,0,1,1,1,17,1
217,0,B,1,0,1,0,1,1,1,19,0
217,0,B,1,0,1,0,1,1,1,21,0
217,0,B,1,0,1,0,1,1,1,22,0
217,0,B,1,0,1,0,1,1,1,29,1
217,0,B,1,0,1,0,1,1,1,30,1
256,0,B,1,0,1,0,1,1,1,1,1
256,0,B,1,0,1,0,1,1,1,5,0
256,0,B,1,0,1,0,1,1,1,6,1
256,0,B,1,0,1,0,1,1,1,10,0
256,0,B,1,0,1,0,1,1,1,11,0
256,0,B,1,0,1,0,1,1,1,12,0
256,0,B,1,0,1,0,1,1,1,17,1
256,0,B,1,0,1,0,1,1,1,19,1
256,0,B,1,0,1,0,1,1,1,21,0
256,0,B,1,0,1,0,1,1,1,22,1
256,0,B,1,0,1,0,1,1,1,29,1
256,0,B,1,0,1,0,1,1,1,30,1
234,0,B,1,0,0,1,1,1,1,1,1
234,0,B,1,0,0,1,1,1,1,5,1
234,0,B,1,0,0,1,1,1,1,6,1
234,0,B,1,0,0,1,1,1,1,10,1
234,0,B,1,0,0,1,1,1,1,11,0
234,0,B,1,0,0,1,1,1,1,12,0
234,0,B,1,0,0,1,1,1,1,17,1
234,0,B,1,0,0,1,1,1,1,21,1
234,0,B,1,0,0,1,1,1,1,22,0
234,0,B,1,0,0,1,1,1,1,29,1
234,0,B,1,0,0,1,1,1,1,30,1
251,0,B,1,0,0,1,1,1,1,1,0
251,0,B,1,0,0,1,1,1,1,5,0
251,0,B,1,0,0,1,1,1,1,6,0
251,0,B,1,0,0,1,1,1,1,10,0
251,0,B,1,0,0,1,1,1,1,11,0
251,0,B,1,0,0,1,1,1,1,12,0
251,0,B,1,0,0,1,1,1,1,17,1
251,0,B,1,0,0,1,1,1,1,21,1
251,0,B,1,0,0,1,1,1,1,29,1
251,0,B,1,0,0,1,1,1,1,30,1
202,0,B,0,0,1,0,1,1,1,1,0
202,0,B,0,0,1,0,1,1,1,5,0
202,0,B,0,0,1,0,1,1,1,6,0
202,0,B,0,0,1,0,1,1,1,10,0
202,0,B,0,0,1,0,1,1,1,11,0
202,0,B,0,0,1,0,1,1,1,12,0
202,0,B,0,0,1,0,1,1,1,17,1
202,0,B,0,0,1,0,1,1,1,19,0
202,0,B,0,0,1,0,1,1,1,21,0
202,0,B,0,0,1,0,1,1,1,22,0
202,0,B,0,0,1,0,1,1,1,29,1
202,0,B,0,0,1,0,1,1,1,30,1
253,0,B,1,0,1,0,1,1,1,1,1
253,0,B,1,0,1,0,1,1,1,5,0
253,0,B,1,0,1,0,1,1,1,10,1
253,0,B,1,0,1,0,1,1,1,11,0
253,0,B,1,0,1,0,1,1,1,12,0
253,0,B,1,0,1,0,1,1,1,17,1
253,0,B,1,0,1,0,1,1,1,19,1
253,0,B,1,0,1,0,1,1,1,21,1
253,0,B,1,0,1,0,1,1,1,22,0
253,0,B,1,0,1,0,1,1,1,29,1
253,0,B,1,0,1,0,1,1,1,30,1
240,0,B,0,0,0,1,1,1,1,1,0
240,0,B,0,0,0,1,1,1,1,5,1
240,0,B,0,0,0,1,1,1,1,6,0
240,0,B,0,0,0,1,1,1,1,10,1
240,0,B,0,0,0,1,1,1,1,11,0
240,0,B,0,0,0,1,1,1,1,12,0
240,0,B,0,0,0,1,1,1,1,17,1
240,0,B,0,0,0,1,1,1,1,19,0
240,0,B,0,0,0,1,1,1,1,21,1
240,0,B,0,0,0,1,1,1,1,22,1
240,0,B,0,0,0,1,1,1,1,29,1
240,0,B,0,0,0,1,1,1,1,30,1
254,0,B,0,0,1,0,1,1,1,1,0
254,0,B,0,0,1,0,1,1,1,5,1
254,0,B,0,0,1,0,1,1,1,6,1
254,0,B,0,0,1,0,1,1,1,10,1
254,0,B,0,0,1,0,1,1,1,11,0
254,0,B,0,0,1,0,1,1,1,12,1
254,0,B,0,0,1,0,1,1,1,17,1
254,0,B,0,0,1,0,1,1,1,19,0
254,0,B,0,0,1,0,1,1,1,21,1
254,0,B,0,0,1,0,1,1,1,22,0
254,0,B,0,0,1,0,1,1,1,29,1
254,0,B,0,0,1,0,1,1,1,30,1
236,0,B,1,0,0,1,1,1,1,1,0
236,0,B,1,0,0,1,1,1,1,5,1
236,0,B,1,0,0,1,1,1,1,6,1
236,0,B,1,0,0,1,1,1,1,10,0
236,0,B,1,0,0,1,1,1,1,11,0
236,0,B,1,0,0,1,1,1,1,12,0
236,0,B,1,0,0,1,1,1,1,17,0
236,0,B,1,0,0,1,1,1,1,19,1
236,0,B,1,0,0,1,1,1,1,21,1
236,0,B,1,0,0,1,1,1,1,22,1
236,0,B,1,0,0,1,1,1,1,29,1
236,0,B,1,0,0,1,1,1,1,30,1
183,0,B,0,0,1,0,1,1,1,1,1
183,0,B,0,0,1,0,1,1,1,5,1
183,0,B,0,0,1,0,1,1,1,6,1
183,0,B,0,0,1,0,1,1,1,10,0
183,0,B,0,0,1,0,1,1,1,11,0
183,0,B,0,0,1,0,1,1,1,12,0
183,0,B,0,0,1,0,1,1,1,17,1
183,0,B,0,0,1,0,1,1,1,19,1
183,0,B,0,0,1,0,1,1,1,21,0
183,0,B,0,0,1,0,1,1,1,22,1
183,0,B,0,0,1,0,1,1,1,29,1
183,0,B,0,0,1,0,1,1,1,30,1
176,0,B,0,0,1,0,1,1,1,1,1
176,0,B,0,0,1,0,1,1,1,5,0
176,0,B,0,0,1,0,1,1,1,6,1
176,0,B,0,0,1,0,1,1,1,10,1
176,0,B,0,0,1,0,1,1,1,11,1
176,0,B,0,0,1,0,1,1,1,12,0
176,0,B,0,0,1,0,1,1,1,17,1
176,0,B,0,0,1,0,1,1,1,19,1
176,0,B,0,0,1,0,1,1,1,21,1
176,0,B,0,0,1,0,1,1,1,22,1
176,0,B,0,0,1,0,1,1,1,29,1
176,0,B,0,0,1,0,1,1,1,30,1
255,0,B,0,0,1,0,1,1,1,1,1
255,0,B,0,0,1,0,1,1,1,5,0
255,0,B,0,0,1,0,1,1,1,6,1
255,0,B,0,0,1,0,1,1,1,10,0
255,0,B,0,0,1,0,1,1,1,11,0
255,0,B,0,0,1,0,1,1,1,12,0
255,0,B,0,0,1,0,1,1,1,17,0
255,0,B,0,0,1,0,1,1,1,19,1
255,0,B,0,0,1,0,1,1,1,21,0
255,0,B,0,0,1,0,1,1,1,22,0
255,0,B,0,0,1,0,1,1,1,29,1
255,0,B,0,0,1,0,1,1,1,30,1
198,0,B,1,0,1,0,1,1,1,1,0
198,0,B,1,0,1,0,1,1,1,5,0
198,0,B,1,0,1,0,1,1,1,6,1
198,0,B,1,0,1,0,1,1,1,10,1
198,0,B,1,0,1,0,1,1,1,11,0
198,0,B,1,0,1,0,1,1,1,12,0
198,0,B,1,0,1,0,1,1,1,17,1
198,0,B,1,0,1,0,1,1,1,19,1
198,0,B,1,0,1,0,1,1,1,21,0
198,0,B,1,0,1,0,1,1,1,22,1
198,0,B,1,0,1,0,1,1,1,29,1
198,0,B,1,0,1,0,1,1,1,30,1
225,0,B,1,0,1,0,1,1,1,1,1
225,0,B,1,0,1,0,1,1,1,5,0
225,0,B,1,0,1,0,1,1,1,6,1
225,0,B,1,0,1,0,1,1,1,10,1
225,0,B,1,0,1,0,1,1,1,11,0
225,0,B,1,0,1,0,1,1,1,12,1
225,0,B,1,0,1,0,1,1,1,17,0
225,0,B,1,0,1,0,1,1,1,29,1
257,0,B,1,0,1,0,1,1,1,1,1
257,0,B,1,0,1,0,1,1,1,5,0
257,0,B,1,0,1,0,1,1,1,6,1
257,0,B,1,0,1,0,1,1,1,10,0
257,0,B,1,0,1,0,1,1,1,11,0
257,0,B,1,0,1,0,1,1,1,12,0
257,0,B,1,0,1,0,1,1,1,17,0
257,0,B,1,0,1,0,1,1,1,21,1
257,0,B,1,0,1,0,1,1,1,22,1
257,0,B,1,0,1,0,1,1,1,29,1
257,0,B,1,0,1,0,1,1,1,30,1
258,0,B,0,0,1,0,1,1,1,1,0
258,0,B,0,0,1,0,1,1,1,5,1
258,0,B,0,0,1,0,1,1,1,6,1
258,0,B,0,0,1,0,1,1,1,10,0
258,0,B,0,0,1,0,1,1,1,11,0
258,0,B,0,0,1,0,1,1,1,12,0
258,0,B,0,0,1,0,1,1,1,17,0
258,0,B,0,0,1,0,1,1,1,19,1
258,0,B,0,0,1,0,1,1,1,21,1
258,0,B,0,0,1,0,1,1,1,22,1
258,0,B,0,0,1,0,1,1,1,29,1
258,0,B,0,0,1,0,1,1,1,30,1
180,0,B,1,0,0,1,1,1,1,1,0
180,0,B,1,0,0,1,1,1,1,5,1
180,0,B,1,0,0,1,1,1,1,6,1
180,0,B,1,0,0,1,1,1,1,10,1
180,0,B,1,0,0,1,1,1,1,11,0
180,0,B,1,0,0,1,1,1,1,12,0
180,0,B,1,0,0,1,1,1,1,17,1
180,0,B,1,0,0,1,1,1,1,19,1
180,0,B,1,0,0,1,1,1,1,21,1
180,0,B,1,0,0,1,1,1,1,22,1
180,0,B,1,0,0,1,1,1,1,29,1
180,0,B,1,0,0,1,1,1,1,30,1
260,0,B,0,0,0,1,1,1,1,1,1
260,0,B,0,0,0,1,1,1,1,5,1
260,0,B,0,0,0,1,1,1,1,6,1
260,0,B,0,0,0,1,1,1,1,10,0
260,0,B,0,0,0,1,1,1,1,11,0
260,0,B,0,0,0,1,1,1,1,12,0
260,0,B,0,0,0,1,1,1,1,17,1
260,0,B,0,0,0,1,1,1,1,21,1
260,0,B,0,0,0,1,1,1,1,22,1
260,0,B,0,0,0,1,1,1,1,29,1
260,0,B,0,0,0,1,1,1,1,30,1
181,0,B,0,0,0,1,1,1,1,1,0
181,0,B,0,0,0,1,1,1,1,5,1
181,0,B,0,0,0,1,1,1,1,6,0
181,0,B,0,0,0,1,1,1,1,10,0
181,0,B,0,0,0,1,1,1,1,11,0
181,0,B,0,0,0,1,1,1,1,12,0
181,0,B,0,0,0,1,1,1,1,17,1
181,0,B,0,0,0,1,1,1,1,19,1
181,0,B,0,0,0,1,1,1,1,21,1
181,0,B,0,0,0,1,1,1,1,22,0
181,0,B,0,0,0,1,1,1,1,29,1
181,0,B,0,0,0,1,1,1,1,30,1
179,0,B,1,0,0,1,1,1,1,1,0
179,0,B,1,0,0,1,1,1,1,5,0
179,0,B,1,0,0,1,1,1,1,10,0
179,0,B,1,0,0,1,1,1,1,11,0
179,0,B,1,0,0,1,1,1,1,12,1
179,0,B,1,0,0,1,1,1,1,17,0
179,0,B,1,0,0,1,1,1,1,21,1
179,0,B,1,0,0,1,1,1,1,22,0
179,0,B,1,0,0,1,1,1,1,29,1
179,0,B,1,0,0,1,1,1,1,30,1
259,0,B,1,0,1,0,1,1,1,1,1
259,0,B,1,0,1,0,1,1,1,5,1
259,0,B,1,0,1,0,1,1,1,6,0
259,0,B,1,0,1,0,1,1,1,10,0
259,0,B,1,0,1,0,1,1,1,11,0
259,0,B,1,0,1,0,1,1,1,12,1
259,0,B,1,0,1,0,1,1,1,17,1
259,0,B,1,0,1,0,1,1,1,19,0
259,0,B,1,0,1,0,1,1,1,21,1
259,0,B,1,0,1,0,1,1,1,22,1
259,0,B,1,0,1,0,1,1,1,29,1
259,0,B,1,0,1,0,1,1,1,30,1
206,0,B,1,0,1,0,1,1,1,1,0
206,0,B,1,0,1,0,1,1,1,5,1
206,0,B,1,0,1,0,1,1,1,6,1
206,0,B,1,0,1,0,1,1,1,10,0
206,0,B,1,0,1,0,1,1,1,11,0
206,0,B,1,0,1,0,1,1,1,12,0
206,0,B,1,0,1,0,1,1,1,17,1
206,0,B,1,0,1,0,1,1,1,21,1
206,0,B,1,0,1,0,1,1,1,22,0
206,0,B,1,0,1,0,1,1,1,29,1
206,0,B,1,0,1,0,1,1,1,30,1
261,0,B,1,0,1,0,1,1,1,1,1
261,0,B,1,0,1,0,1,1,1,5,1
261,0,B,1,0,1,0,1,1,1,6,1
261,0,B,1,0,1,0,1,1,1,10,1
261,0,B,1,0,1,0,1,1,1,11,0
261,0,B,1,0,1,0,1,1,1,12,0
261,0,B,1,0,1,0,1,1,1,17,1
261,0,B,1,0,1,0,1,1,1,19,1
261,0,B,1,0,1,0,1,1,1,21,1
261,0,B,1,0,1,0,1,1,1,22,1
261,0,B,1,0,1,0,1,1,1,29,1
261,0,B,1,0,1,0,1,1,1,30,1
262,0,B,0,0,1,0,1,1,1,1,0
262,0,B,0,0,1,0,1,1,1,5,0
262,0,B,0,0,1,0,1,1,1,6,1
262,0,B,0,0,1,0,1,1,1,10,0
262,0,B,0,0,1,0,1,1,1,11,0
262,0,B,0,0,1,0,1,1,1,12,0
262,0,B,0,0,1,0,1,1,1,17,1
262,0,B,0,0,1,0,1,1,1,21,1
262,0,B,0,0,1,0,1,1,1,22,0
262,0,B,0,0,1,0,1,1,1,29,1
262,0,B,0,0,1,0,1,1,1,30,1
241,0,B,0,0,1,0,1,1,1,1,0
241,0,B,0,0,1,0,1,1,1,5,1
241,0,B,0,0,1,0,1,1,1,6,1
241,0,B,0,0,1,0,1,1,1,10,0
241,0,B,0,0,1,0,1,1,1,11,0
241,0,B,0,0,1,0,1,1,1,12,1
241,0,B,0,0,1,0,1,1,1,17,1
241,0,B,0,0,1,0,1,1,1,19,1
241,0,B,0,0,1,0,1,1,1,21,1
241,0,B,0,0,1,0,1,1,1,22,0
241,0,B,0,0,1,0,1,1,1,29,1
241,0,B,0,0,1,0,1,1,1,30,1
243,0,P,0,0,1,0,1,1,1,1,1
243,0,P,0,0,1,0,1,1,1,5,1
243,0,P,0,0,1,0,1,1,1,6,1
243,0,P,0,0,1,0,1,1,1,10,0
243,0,P,0,0,1,0,1,1,1,11,0
243,0,P,0,0,1,0,1,1,1,12,1
243,0,P,0,0,1,0,1,1,1,17,0
243,0,P,0,0,1,0,1,1,1,19,0
243,0,P,0,0,1,0,1,1,1,22,1
243,0,P,0,0,1,0,1,1,1,29,1
243,0,P,0,0,1,0,1,1,1,30,1
297,1,A,1,0,1,0,1,1,1,1,1
297,1,A,1,0,1,0,1,1,1,5,1
297,1,A,1,0,1,0,1,1,1,6,1
297,1,A,1,0,1,0,1,1,1,10,0
297,1,A,1,0,1,0,1,1,1,11,0
297,1,A,1,0,1,0,1,1,1,12,1
297,1,A,1,0,1,0,1,1,1,17,0
297,1,A,1,0,1,0,1,1,1,19,0
297,1,A,1,0,1,0,1,1,1,20,0
297,1,A,1,0,1,0,1,1,1,21,1
297,1,A,1,0,1,0,1,1,1,22,1
297,1,A,1,0,1,0,1,1,1,24,0
297,1,A,1,0,1,0,1,1,1,29,1
297,1,A,1,0,1,0,1,1,1,30,1
304,1,A,0,1,0,0,1,1,1,1,0
304,1,A,0,1,0,0,1,1,1,5,1
304,1,A,0,1,0,0,1,1,1,6,1
304,1,A,0,1,0,0,1,1,1,10,0
304,1,A,0,1,0,0,1,1,1,11,0
304,1,A,0,1,0,0,1,1,1,12,0
304,1,A,0,1,0,0,1,1,1,17,1
304,1,A,0,1,0,0,1,1,1,19,0
304,1,A,0,1,0,0,1,1,1,20,0
304,1,A,0,1,0,0,1,1,1,21,1
304,1,A,0,1,0,0,1,1,1,22,1
304,1,A,0,1,0,0,1,1,1,24,0
304,1,A,0,1,0,0,1,1,1,29,1
304,1,A,0,1,0,0,1,1,1,30,1
227,1,B,1,0,1,0,1,1,1,1,1
227,1,B,1,0,1,0,1,1,1,5,1
227,1,B,1,0,1,0,1,1,1,6,1
227,1,B,1,0,1,0,1,1,1,10,0
227,1,B,1,0,1,0,1,1,1,11,0
227,1,B,1,0,1,0,1,1,1,12,0
227,1,B,1,0,1,0,1,1,1,17,1
227,1,B,1,0,1,0,1,1,1,19,1
227,1,B,1,0,1,0,1,1,1,21,1
227,1,B,1,0,1,0,1,1,1,22,0
227,1,B,1,0,1,0,1,1,1,29,1
227,1,B,1,0,1,0,1,1,1,30,1
189,1,B,0,0,1,0,1,1,1,1,0
189,1,B,0,0,1,0,1,1,1,5,1
189,1,B,0,0,1,0,1,1,1,6,0
189,1,B,0,0,1,0,1,1,1,10,0
189,1,B,0,0,1,0,1,1,1,11,0
189,1,B,0,0,1,0,1,1,1,12,0
189,1,B,0,0,1,0,1,1,1,17,0
189,1,B,0,0,1,0,1,1,1,19,1
189,1,B,0,0,1,0,1,1,1,21,1
189,1,B,0,0,1,0,1,1,1,22,0
189,1,B,0,0,1,0,1,1,1,29,1
189,1,B,0,0,1,0,1,1,1,30,1
252,1,B,0,0,1,0,1,0,0,1,0
252,1,B,0,0,1,0,1,0,0,6,1
252,1,B,0,0,1,0,1,0,0,10,1
252,1,B,0,0,1,0,1,0,0,11,0
252,1,B,0,0,1,0,1,0,0,12,1
252,1,B,0,0,1,0,1,0,0,17,0
252,1,B,0,0,1,0,1,0,0,21,1
252,1,B,0,0,1,0,1,0,0,22,0
252,1,B,0,0,1,0,1,0,0,29,1
252,1,B,0,0,1,0,1,0,0,30,1
196,1,B,0,0,1,0,1,1,1,1,1
196,1,B,0,0,1,0,1,1,1,5,1
196,1,B,0,0,1,0,1,1,1,6,0
196,1,B,0,0,1,0,1,1,1,10,0
196,1,B,0,0,1,0,1,1,1,11,0
196,1,B,0,0,1,0,1,1,1,12,0
196,1,B,0,0,1,0,1,1,1,17,1
196,1,B,0,0,1,0,1,1,1,19,0
196,1,B,0,0,1,0,1,1,1,21,1
196,1,B,0,0,1,0,1,1,1,22,0
196,1,B,0,0,1,0,1,1,1,29,1
196,1,B,0,0,1,0,1,1,1,30,1
38,1,T,1,0,0,1,0,0,1,1,1
38,1,T,1,0,0,1,0,0,1,5,1
38,1,T,1,0,0,1,0,0,1,6,1
38,1,T,1,0,0,1,0,0,1,10,1
38,1,T,1,0,0,1,0,0,1,11,1
38,1,T,1,0,0,1,0,0,1,12,1
38,1,T,1,0,0,1,0,0,1,17,0
38,1,T,1,0,0,1,0,0,1,20,1
38,1,T,1,0,0,1,0,0,1,21,1
38,1,T,1,0,0,1,0,0,1,22,0
38,1,T,1,0,0,1,0,0,1,24,1
38,1,T,1,0,0,1,0,0,1,29,1
38,1,T,1,0,0,1,0,0,1,30,0
27,1,T,0,0,0,1,0,0,0,1,1
27,1,T,0,0,0,1,0,0,0,5,1
27,1,T,0,0,0,1,0,0,0,6,0
27,1,T,0,0,0,1,0,0,0,10,0
27,1,T,0,0,0,1,0,0,0,11,1
27,1,T,0,0,0,1,0,0,0,12,1
27,1,T,0,0,0,1,0,0,0,17,0
27,1,T,0,0,0,1,0,0,0,20,0
27,1,T,0,0,0,1,0,0,0,21,1
27,1,T,0,0,0,1,0,0,0,22,0
27,1,T,0,0,0,1,0,0,0,24,1
27,1,T,0,0,0,1,0,0,0,29,0
27,1,T,0,0,0,1,0,0,0,30,1
78,1,T,1,0,1,0,0,1,1,1,1
78,1,T,1,0,1,0,0,1,1,5,1
78,1,T,1,0,1,0,0,1,1,6,0
78,1,T,1,0,1,0,0,1,1,10,1
78,1,T,1,0,1,0,0,1,1,11,1
78,1,T,1,0,1,0,0,1,1,12,0
78,1,T,1,0,1,0,0,1,1,17,0
78,1,T,1,0,1,0,0,1,1,19,0
78,1,T,1,0,1,0,0,1,1,20,0
78,1,T,1,0,1,0,0,1,1,21,1
78,1,T,1,0,1,0,0,1,1,22,0
78,1,T,1,0,1,0,0,1,1,24,1
78,1,T,1,0,1,0,0,1,1,29,1
78,1,T,1,0,1,0,0,1,1,30,1
4,1,T,1,0,1,0,0,1,1,1,1
4,1,T,1,0,1,0,0,1,1,5,1
4,1,T,1,0,1,0,0,1,1,6,1
4,1,T,1,0,1,0,0,1,1,10,1
4,1,T,1,0,1,0,0,1,1,11,1
4,1,T,1,0,1,0,0,1,1,12,1
4,1,T,1,0,1,0,0,1,1,17,0
4,1,T,1,0,1,0,0,1,1,19,0
4,1,T,1,0,1,0,0,1,1,20,1
4,1,T,1,0,1,0,0,1,1,21,1
4,1,T,1,0,1,0,0,1,1,22,1
4,1,T,1,0,1,0,0,1,1,24,0
4,1,T,1,0,1,0,0,1,1,30,1
72,1,T,1,0,1,0,0,0,1,1,1
72,1,T,1,0,1,0,0,0,1,5,1
72,1,T,1,0,1,0,0,0,1,6,1
72,1,T,1,0,1,0,0,0,1,10,1
72,1,T,1,0,1,0,0,0,1,11,1
72,1,T,1,0,1,0,0,0,1,12,1
72,1,T,1,0,1,0,0,0,1,19,1
72,1,T,1,0,1,0,0,0,1,20,1
72,1,T,1,0,1,0,0,0,1,21,1
72,1,T,1,0,1,0,0,0,1,22,0
72,1,T,1,0,1,0,0,0,1,24,1
72,1,T,1,0,1,0,0,0,1,29,1
72,1,T,1,0,1,0,0,0,1,30,0
73,1,T,1,1,0,0,0,0,1,1,0
73,1,T,1,1,0,0,0,0,1,5,1
73,1,T,1,1,0,0,0,0,1,6,0
73,1,T,1,1,0,0,0,0,1,11,1
73,1,T,1,1,0,0,0,0,1,12,1
73,1,T,1,1,0,0,0,0,1,17,0
73,1,T,1,1,0,0,0,0,1,19,1
73,1,T,1,1,0,0,0,0,1,20,0
73,1,T,1,1,0,0,0,0,1,21,1
73,1,T,1,1,0,0,0,0,1,24,1
73,1,T,1,1,0,0,0,0,1,29,1
73,1,T,1,1,0,0,0,0,1,30,0
166,1,T,0,0,1,0,0,0,1,5,1
166,1,T,0,0,1,0,0,0,1,6,0
166,1,T,0,0,1,0,0,0,1,10,0
166,1,T,0,0,1,0,0,0,1,11,1
166,1,T,0,0,1,0,0,0,1,12,1
166,1,T,0,0,1,0,0,0,1,17,0
166,1,T,0,0,1,0,0,0,1,20,1
166,1,T,0,0,1,0,0,0,1,21,1
166,1,T,0,0,1,0,0,0,1,22,1
166,1,T,0,0,1,0,0,0,1,24,1
166,1,T,0,0,1,0,0,0,1,29,1
166,1,T,0,0,1,0,0,0,1,30,1
109,1,T,1,0,1,0,1,1,1,1,1
109,1,T,1,0,1,0,1,1,1,5,1
